id,title,mint,country,source_url,official_status,http_status,official_mintage,official_mintage_display,official_raw
5724,Australian Wedge-tailed Eagle 2019 1kg Gold Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-wedge-tailed-eagle-2019-1kg-gold-proof-coin,found,200,10,10,10
5729,Australian Wedge-tailed Eagle 2020 1.5oz Bi-Metal Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-wedge-tailed-eagle-2020-1.5oz-bi-metal-proof-coin,found,200,150,150,150
5730,Australian Wedge-tailed Eagle 2020 1 Kilo Gold Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-wedge-tailed-eagle-2020-1-kilo-gold-proof-coin,found,200,10,10,10
5733,Australian Wedge-tailed Eagle 2020 1oz Platinum Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-wedge-tailed-eagle-2020-1oz-platinum-proof-coin,found,200,250,250,250
5735,Australian Wedge-tailed Eagle 2020 2oz Gold Proof High Relief Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-wedge-tailed-eagle-2020-2oz-gold-proof-high-relief-coin,found,200,250,250,250
5737,Australian Wedge-tailed Eagle 2020 5oz Gold Proof Incused High Relief Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-wedge-tailed-eagle-2020-5oz-gold-proof-incused-high-relief-coin,found,200,50,50,50
5756,Double Pixiu 2020 2oz Gold Proof High Relief Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/double-pixiu-2020-2oz-gold-proof-high-relief-coin,found,200,250,250,250
5761,End of WWI 100th Anniversary 2018 2oz Gold Proof High Relief Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/end-of-wwi-100th-anniversary-2018-2oz-gold-proof-high-relief-coin,found,200,250,250,250
5765,End of WWII 75th Anniversary 2020 2oz Gold Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/end-of-wwii-75th-anniversary-2020-2oz-gold-proof-coin,found,200,250,250,250
5774,Henry Lawson 150th Anniversary 2017 5oz Silver Proof Coloured Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/henry-lawson-150th-anniversary-2017-5oz-silver-proof-coin,found,200,250,250,250
5779,Lake Argyle Pink Diamond 2018 1oz Pink Gold Ingot,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/ingots-and-bars/lake-argyle-pink-diamond-2018-1oz-pink-gold-ingot,found,200,250,250,250
5786,The 200th Anniversary of the Shield Back Sovereign Two-Coin Set,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coin-sets/200th-anniversary-of-the-shield-back-sovereign-two-coin-set,found,200,200,200,200
5789,Pink Panther 2018 10oz Pink Gold Diamond Ingot,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/ingots-and-bars/pink-panther-2018-10oz-pink-gold-diamond-ingot,found,200,8,8,8
5792,Queen Victoria 200th Anniversary 2019 2oz Gold Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/queen-victoria-200th-anniversary-2019-2oz-silver-proof-coin,found,200,350,350,350
5801,The Jewelled Tiger 2020 10oz Gold Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/the-jewelled-tiger-2020-10oz-gold-proof-coin,found,200,8,8,8
5802,The Jewelled Turtle 2024 10oz Gold Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/the-jewelled-turtle-2024-10oz-gold-proof-coin,found,200,8,8,8
5807,Voyage of Discovery Endeavour 1770-2020 2oz Silver Antiqued Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/voyage-of-discovery-endeavour-1770-2020-2oz-silver-antiqued-coin,not_found,200,,,
5827,Australian Lunar Series III 2021 Year of the Ox 1oz Gold Proof High Relief Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-lunar-series-iii-2021-year-of-the-ox-1oz-gold-proof-high-relief-coin,found,200,188,188,188
5830,Australian Stock Horse 2018 5oz Gold Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-stock-horse-2018-5oz-gold-proof-coin,found,200,75,75,75
5833,Australian Wedge-tailed Eagle 2018 1oz Platinum Proof Coin,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/australian-wedge-tailed-eagle-2018-1oz-platinum-proof-coin,found,200,250,250,250
5891,Australian Kookaburra 1992 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5893,Australian Kookaburra 1993 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5894,Australian Kookaburra 1993 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5896,Australian Kookaburra 1994 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5898,Australian Kookaburra 1996 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5899,Australian Kookaburra 1997 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5900,Australian Kookaburra 1997 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5903,Australian Kookaburra 1999 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5904,Australian Kookaburra 1999 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5905,Australian Kookaburra 1999 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5907,Australian Kookaburra 2000 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5909,Australian Kookaburra 2001 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5910,Australian Kookaburra 2001 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5912,Australian Kookaburra 2002 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5913,Australian Kookaburra 2002 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5915,Australian Kookaburra 2003 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5916,Australian Kookaburra 2003 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5917,Australian Kookaburra 2003 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5918,Australian Kookaburra 2004 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5919,Australian Kookaburra 2005 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5922,Australian Kookaburra 2007 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5923,Australian Kookaburra 2007 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5924,Australian Kookaburra 2008 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5925,Australian Kookaburra 2008 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5926,Australian Kookaburra 2009 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5928,Australian Kookaburra 2010 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5930,Australian Kookaburra 2012 1 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5931,Australian Kookaburra 2014 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5932,Australian Kookaburra 2021 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5933,Australian Kookaburra 2017 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5934,Australian Kookaburra 2018 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5935,Australian Kookaburra 2019 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5936,Australian Kookaburra 2020 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5938,Australian Kookaburra 2021 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5967,Australian Kookaburra 1994 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5968,Australian Kookaburra 1998 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5969,Australian Kookaburra 2004 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5970,Australian Kookaburra 2005 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5971,Australian Kookaburra 2006 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5972,Australian Kookaburra 2011 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5973,Australian Kookaburra 2012 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5974,Australian Kookaburra 2013 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5975,Australian Kookaburra 2023 10 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5976,Australian Kookaburra 1992 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5977,Australian Kookaburra 1993 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5978,Australian Kookaburra 1995 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5979,Australian Kookaburra 1996 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5980,Australian Kookaburra 2001 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5981,Australian Kookaburra 2002 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5982,Australian Kookaburra 2005 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5983,Australian Kookaburra 2006 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5984,Australian Kookaburra 2014 1 кг Silver BU,The Perth Mint,Австралия,,no_source,,,,
5988,Australian Kookaburra 1996 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5989,Australian Kookaburra 1998 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5990,Australian Kookaburra 2004 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5991,Australian Kookaburra 2006 2 oz Silver BU,The Perth Mint,Австралия,,no_source,,,,
5993,Australian Kookaburra 2018 5 oz Silver High Relief,The Perth Mint,Австралия,,no_source,,,,
5994,Australian Kookaburra 2019 5 oz Silver High Relief,The Perth Mint,Австралия,,no_source,,,,
5995,Australian Kookaburra 2020 5 oz Silver High Relief,The Perth Mint,Австралия,,no_source,,,,
5996,1911-1931 King George V Sovereign Typeset Collection,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1911-1931-king-george-v-sovereign-typeset-collection,not_found,200,,,
5999,Perth Mint 2021 Gold Sovereign Anniversary Two-Coin Set,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/perth-mint-2021-gold-sovereign-anniversary-pair,not_found,200,,,
6002,1910 King Edward VII Sovereign Mintmark Trio,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1910-king-edward-vii-sovereign-mintmark-trio,not_found,200,,,
6003,1914 Gold Sovereign Mintmark Trio,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1914-gold-sovereign-mintmark-trio,not_found,200,,,
6004,1915 Gold Sovereign Mintmark Trio,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1915-gold-sovereign-mintmark-trio,not_found,200,,,
6005,1916 King George V Gold Sovereign Mintmark Trio,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1916-king-george-v-gold-sovereign-mintmark-trio,not_found,200,,,
6007,1918 Gold Sovereign Mintmark Trio,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1918-gold-sovereign-mintmark-trio,not_found,200,,,
6008,1919 Gold Sovereign Mintmark Trio,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1919-gold-sovereign-mintmark-trio,not_found,200,,,
6009,1925 King George V London Mint Sovereign,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1925-king-george-v-london-mint-sovereign,not_found,200,,,
6010,1926 King George V South African Mint Gold Sovereign,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/coins/1926-king-george-v-south-african-mint-gold-sovereign,not_found,200,,,
6011,1927 King George V South African Mint Gold Sovereign,The Perth Mint,Австралия,https://www.perthmint.com/shop/collector-coins/sovereigns/1927-king-george-v-south-african-mint-gold-sovereign,not_found,200,,,
6303,2019 Allegories: Columbia & Germania 10 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/allegories/2019-allegories-columbia-germania-10-oz-silver-bu,found,200,250,250,250
6305,2019 Warriors: Berserk 2 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/warriors/2019-warriors-berserk-2-oz-silver-bu,found,200,499,499,499
6306,2020 Warriors: Ariowit 2 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/warriors/2020-warriors-ariowit-2-oz-silver-bu,found,200,499,499,499
6308,2022 Allegories: Polonia & Germania 10 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/allegories/2022-allegories-polonia-germania-10-oz-silver-bu,found,200,250,250,250
6311,2022 Warriors: Arminius 2 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/warriors/2022-warriors-arminius-2-oz-silver-bu,found,200,499,499,499
6313,2023 Allegories: Galia & Germania 10 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/allegories/2023-allegories-galia-germania-10-oz-silver-bu,found,200,250,250,250
6318,2023 Germania 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2023-germania-1-oz-gold-proof-1-oz-gold-proof,found,200,100,100,100
6328,2023 Malta Copernicus 100 Euro 1 oz Gold BU,Germania Mint,Мальта,https://germaniamint.com/all-coins/partner-issues/2023-malta-copernicus-100-euro-1-oz-gold-bu,found,200,200,200,200
6331,2023 Mythical Forest: Beech Leaf 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2023-mythical-forest-beech-leaf-1-oz-gold-proof,found,200,100,100,100
6339,2024 Germania 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2024-germania-1-oz-gold-proof-1-oz-gold-proof,found,200,100,100,100
6344,2024 Germania Kilo Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2024-germania-kilo-silver-bu-kilo-silver-bu,found,200,100,100,100
6357,2025 Germania: 1 Kilo Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2025-germania-1-kilo-silver-bu,found,200,100,100,100
6360,2025 Germania 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2025-germania-1-oz-gold-proof-1-oz-gold-proof,found,200,100,100,100
6367,2025 Malta Golden Eagle: 100 Euro 1 oz Gold Proof – Limited Edition,Germania Mint,Мальта,https://germaniamint.com/all-coins/golden-eagle/2025-malta-golden-eagle-100-euro-1-oz-gold-proof-limited-edition,found,200,200,200,200
6374,2025 Mythical Forest: Yggdrasil Autumn 1 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2025-mythical-forest-yggdrasil-autumn-1-oz-silver-bu,found,200,400,400,400
6375,2025 Mythical Forest: Yggdrasil Goldenleaf 1 oz Silver BU - Special Edition,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2025-mythical-forest-yggdrasil-goldenleaf-1-oz-silver-bu-special-edition,found,200,300,300,300
6376,2025 Mythical Forest: Yggdrasil Spring 1 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2025-mythical-forest-yggdrasil-spring-1-oz-silver-bu,found,200,400,400,400
6377,2025 Mythical Forest: Yggdrasil Summer 1 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2025-mythical-forest-yggdrasil-summer-1-oz-silver-bu,found,200,400,400,400
6378,2025 Mythical Forest: Yggdrasil Winter 1 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2025-mythical-forest-yggdrasil-winter-1-oz-silver-bu,found,200,400,400,400
6392,2026 Germania Packaging,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2026-germania-1-oz-gold-bu,found,200,100,100,100
6421,2019 Allegories: Britannia & Germania 10 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/allegories/2019-allegories-britannia-germania-10-oz-silver-bu,found,200,250,250,250
6426,2019 Germania: 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2019-germania-1-oz-gold-proof,found,200,100,100,100
6433,2019 Mythical Forest: Oak Leaf 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2019-mythical-forest-oak-leaf-1-oz-gold-proof,found,200,100,100,100
6438,2020 Allegories: Italia & Germania 10 oz Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/allegories/2020-allegories-italia-germania-10-oz-silver-bu,found,200,250,250,250
6441,2020 Germania 1 oz Gold BU,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2020-germania-1-oz-gold-bu-1-oz-gold-bu,found,200,200,200,200
6442,2020 Germania 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2020-germania-1-oz-gold-proof-1-oz-gold-proof,found,200,100,100,100
6445,2020 Germania Kilo Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2020-germania-kilo-silver-bu-kilo-silver-bu,found,200,100,100,100
6450,2021 Germania 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2021-germania-1-oz-gold-proof-1-oz-gold-proof,found,200,100,100,100
6455,2021 Germania Kilo Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2021-germania-kilo-silver-bu-kilo-silver-bu,found,200,100,100,100
6458,2021 Mythical Forest: Chestnut Leaf 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2021-mythical-forest-chestnut-leaf-1-oz-gold-proof,found,200,100,100,100
6465,2022 Germania 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2022-germania-1-oz-gold-proof-1-oz-gold-proof,found,200,100,100,100
6470,2022 Germania Kilo Silver BU,Germania Mint,Польша,https://germaniamint.com/all-coins/germania/2022-germania-kilo-silver-bu-kilo-silver-bu,found,200,100,100,100
6473,2022 Mythical Forest: Linden Leaf 1 oz Gold Proof,Germania Mint,Польша,https://germaniamint.com/all-coins/mythical-forest/2022-mythical-forest-linden-leaf-1-oz-gold-proof,found,200,100,100,100
6656,2025 Bearlin 5 oz Ag 999.9 Cast Bar,Germania Mint,Польша,https://germaniamint.com/all-bars/bearlin-en/2025-bearlin-5-oz-ag-999-9-cast-bar,found,200,250,250,250
7176,"UFO MP -1766 BLUE GALAXY, 1766 CFA francs",Mennica Polska,Польша,https://inwestycje.mennica.com.pl/ufo-mp-1766-blue-galaxy-1766-cfa-francs,fetch_failed,403,,,
7191,"Welcome to the world, 2000 CFA francs",Mennica Polska,Польша,https://inwestycje.mennica.com.pl/welcome-to-the-world-2000-cfa-francs,fetch_failed,403,,,
7199,"Year of The Dragon, 50 dollars",Mennica Polska,Польша,https://inwestycje.mennica.com.pl/year-of-the-dragon-50-dollars,fetch_failed,403,,,
7410,Art of the Quill – Agatha Christie Full coin Set - 20€ Silver High Relief and three 10€ novel coins - Proof quality yeardate 2026,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/art-of-the-quill-agatha-christie-full-coin-set-20eur-silver-high-relief-and-three-10eur-novel-coins,found,200,300,300,300
7423,Art of the Quill - Luís Vaz de Camões 200€ 1 Oz Gold Coin - Proof Quality Yeardate 2024,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/art-of-the-quill-luis-vaz-de-camoes-200eur-1-oz-gold-coin-proof-quality-yeardate-2024,found,200,250,250,250
7433,Asterix and the Olympic Games 200€ 1 Oz gold coin - Podium shape - Proof quality yeardate 2024,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/asterix-and-the-olympic-games-200eur-1-oz-gold-coin-podium-shape-proof-quality-yeardate-2024,found,200,250,250,250
7482,Battle of Cowpens 200€ High Relief Gold Coin - Antique Finish Yeardate 2024,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/battle-of-cowpens-200eur-high-relief-gold-coin-antique-finish-yeardate-2024,found,200,250,250,250
7484,Battle of Cowpens 250€ High Relief Silver Coin - Antique Finish Yeardate 2024,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/battle-of-cowpens-250eur-high-relief-silver-coin-antique-finish-yeardate-2024,found,200,250,250,250
7486,Benjamin Franklin and the winged Genius 200€ Gold High relief coin - Antique quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/benjamin-franklin-and-the-winged-genius-200eur-gold-high-relief-coin-antique-quality-yeardate-2025,found,200,250,250,250
7488,Benjamin Franklin and the winged Genius 250€ Silver High Relief coin - Antique quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/benjamin-franklin-and-the-winged-genius-250eur-silver-high-relief-coin-antique-quality-yeardate-2025,found,200,250,250,250
7491,Ceilings of the Palais Garnier 250€ Silver Coin - BU quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/ceilings-of-the-palais-garnier-250eur-silver-coin-bu-quality-yeardate-2025,found,200,300,300,300
7492,Ceilings of the Palais Garnier 50€ 1/4oz Gold Coin - Proof quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/ceilings-of-the-palais-garnier-50eur-1-4oz-gold-coin-proof-quality-yeardate-2025,found,200,300,300,300
7508,Concorde 200€ 1 Oz Gold - Proof quality yeardate 2026,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/concorde-200eur-1-oz-gold-proof-quality-yeardate-2026,found,200,200,200,200
7521,D-DAY 80th anniversary 10€ silver coin Set - D-Day to VE-Day - Proof quality yeardate 2024,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/d-day-80th-anniversary-10eur-silver-coin-set-d-day-to-ve-day-proof-quality-yeardate-2024,found,200,300,300,300
7552,DC Comics 200€ 1 Oz gold coin - Proof quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/dc-comics-200eur-1-oz-gold-coin-proof-quality-yeardate-2025,found,200,250,250,250
7570,Disney animation classics Full coin Set 10€ Silver - Proof quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/disney-animation-classics-full-coin-set-10eur-silver-proof-quality-yeardate-2025,found,200,300,300,300
7584,Disney - Centenary 200€ 1oz gold coin - Proof Quality Yeardate 2023,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/disney-centenary-200eur-1oz-gold-coin-proof-quality-yeardate-2023,found,200,250,250,250
7593,Disney The Lion King - 30th anniversary 200€ Gold 1Oz - Proof quality yeardate 2024,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/disney-the-lion-king-30th-anniversary-200eur-gold-1oz-proof-quality-yeardate-2024,found,200,250,250,250
7604,Eiffel - Centenary of his death 200€ Gold 1oz Coin - Proof quality yeardate 2023,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/eiffel-centenary-of-his-death-200eur-gold-1oz-coin-proof-quality-yeardate-2023,found,200,250,250,250
7611,FIFA – World Cup 2026 - reverse proof 500€ Gold coin - Proof quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/fifa-world-cup-2026-reverse-proof-500eur-gold-coin-proof-quality-yeardate-2025,found,200,99,99,99
7612,French Excellence - Dior 10000€ Gold Coin - Proof quality yeardate 2021,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/french-excellence-dior-10000eu-gold-coin-proof-quality-yeardate-2021,found,200,1,1,1
7615,French Excellence - Dior 5000€ Pink Gold Coin - Proof quality yeardate 2021,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/french-excellence-dior-5000eu-pink-gold-coin-proof-quality-yeardate-2021,found,200,18,18,18
7616,French Excellence - Dior 50€ Gold Coin - Proof quality yeardate 2021,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/french-excellence-dior-50eu-gold-coin-proof-quality-yeardate-2021-0,found,200,88,88,88
7622,French Excellence - Lacoste 5 000€ Gold Coin 1 kilo - Proof quality yeardate 2023,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/french-excellence-lacoste-5-000eur-gold-coin-1-kilo-proof-quality-yeardate-2023,found,200,12,12,12
7626,French Excellence - Lancôme 200€ 1 Oz Gold - Lipstick shape - Proof quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/french-excellence-lancome-200eur-1-oz-gold-lipstick-shape-proof-quality-yeardate-2025,found,200,200,200,200
7628,French Excellence - Lancôme 5 000€ 1 kilo Gold Coin - Proof quality yeardate 2025,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/french-excellence-lancome-5-000eur-1-kilo-gold-coin-proof-quality-yeardate-2025,found,200,9,9,9
7634,French Excellence - Notre-Dame de Paris 200€ Gold 1Oz Proof - Proof quality yeardate 2024,Monnaie de Paris,Франция,https://www.monnaiedeparis.fr/en/french-excellence-notre-dame-de-paris-200eur-gold-1oz-proof-proof-quality-yeardate-2024,found,200,200,200,200
